Date,Price,Open,High,Low,Vol,Change
5/16/2018,1294.5,1295,1298.9,1289.1,0.12K,0.0009
5/15/2018,1293.4,1316.9,1317.2,1292.1,0.44K,-0.021
5/14/2018,1321.2,1322.5,1325.2,1316,0.09K,-0.002
5/11/2018,1323.8,1324.6,1328.4,1320.8,0.18K,-0.0011
5/10/2018,1325.3,1316.4,1325.5,1314,0.09K,0.007
5/9/2018,1316.1,1318.1,1320.6,1309,0.30K,-0.0005
5/8/2018,1316.8,1316.7,1321.2,1309.7,0.07K,-0.0003
5/7/2018,1317.2,1323,1323,1315.5,0.03K,-0.0004
5/4/2018,1317.7,1316.5,1317.8,1312.8,0.05K,0.0015
5/3/2018,1315.7,1313,1321.5,1312.1,0.16K,0.0054
5/2/2018,1308.6,1313.3,1316,1307.9,0.03K,-0.001
5/1/2018,1309.9,1311,1311.4,1311,0.00K,-0.0094
4/30/2018,1322.3,1322.3,1322.3,1322.3,295.96K,-0.0032
4/27/2018,1326.5,1326.5,1326.5,1326.5,241.65K,0.0065
4/26/2018,1317.9,1324.2,1328,1316.2,295.69K,-0.0037
4/25/2018,1322.8,1332,1333.8,1320.2,269.90K,-0.0077
4/24/2018,1333,1326.1,1334.5,1323.6,277.65K,0.0068
4/23/2018,1324,1336.2,1337.6,1323.8,294.25K,-0.0107
4/20/2018,1338.3,1348.5,1348.9,1337,282.92K,-0.0078
4/19/2018,1348.8,1352.4,1357.7,1343.2,342.54K,-0.0035
4/18/2018,1353.5,1350.4,1359,1345,311.37K,0.003
4/17/2018,1349.5,1349.1,1352.2,1340.2,276.63K,-0.0009
4/16/2018,1350.7,1349.8,1353.5,1342.8,269.55K,0.0021
4/13/2018,1347.9,1337.6,1350.3,1335.5,265.40K,0.0045
4/12/2018,1341.9,1356.3,1356.7,1336.7,397.62K,-0.0133
4/11/2018,1360,1343.1,1369.4,1342.5,492.04K,0.0105
4/10/2018,1345.9,1339.8,1346.2,1334.2,285.18K,0.0043
4/9/2018,1340.1,1338,1341.5,1330.1,228.81K,0.003
4/6/2018,1336.1,1329.7,1339.1,1322.6,373.57K,0.0057
4/5/2018,1328.5,1337.1,1338.7,1326,280.40K,-0.0087
4/4/2018,1340.2,1336.7,1352.5,1335.2,351.03K,0.0022
4/3/2018,1337.3,1345,1346.6,1332.7,288.39K,-0.0071
4/2/2018,1346.9,1330.7,1349.2,1329,254.66K,0.0148
3/29/2018,1327.3,1329.3,1332.6,1325.4,251.25K,-0.002
3/28/2018,1330,1351.1,1352.2,1327.7,386.85K,-0.0109
3/27/2018,1344.7,1355.2,1358.5,1342.4,2.33K,-0.0095
3/26/2018,1357.6,1350.9,1358.3,1346.5,0.97K,0.0038
3/23/2018,1352.4,1332,1352.8,1332,0.94K,0.017
3/22/2018,1329.8,1334.2,1337.3,1327.1,0.68K,0.0044
3/21/2018,1324,1313.9,1339.3,1312.3,0.44K,0.0072
3/20/2018,1314.5,1319.4,1319.6,1309.3,0.36K,-0.0044
3/19/2018,1320.3,1315.8,1321.5,1310,0.20K,0.0042
3/16/2018,1314.8,1318.8,1323.3,1312,0.20K,-0.0042
3/15/2018,1320.4,1328.3,1330.2,1318,0.21K,-0.0059
3/14/2018,1328.2,1329.4,1332.9,1325.4,0.18K,-0.0012
3/13/2018,1329.8,1328.5,1330.7,1317,0.24K,0.0048
3/12/2018,1323.5,1326.9,1326.9,1318.7,0.35K,-0.0024
3/9/2018,1326.7,1322,1327.9,1316.6,0.35K,0.0017
3/8/2018,1324.4,1328.9,1331.7,1323.1,0.06K,-0.0044
3/7/2018,1330.3,1344,1344,1326.5,0.49K,-0.0057
3/6/2018,1337.9,1326,1342.4,1325.7,0.30K,0.0116
3/5/2018,1322.6,1330.5,1331.1,1322.8,0.36K,-0.0025
3/2/2018,1325.9,1320.6,1328.6,1319.9,0.48K,0.0138
3/1/2018,1307.9,1311.8,1324.1,1308.3,0.06K,-0.0096
2/28/2018,1320.6,1323.8,1323.8,1323.8,0.01K,-0.0006
2/27/2018,1321.4,1321.4,1321.4,1321.4,334.72K,-0.0086
2/26/2018,1332.8,1330.4,1342.9,1328,247.24K,0.0019
2/23/2018,1330.3,1333.7,1334.2,1327.7,167.85K,-0.0018
2/22/2018,1332.7,1326.2,1334.4,1322.9,206.24K,0.0005
2/21/2018,1332.1,1331.2,1338.5,1324.4,255.62K,0.0007
2/20/2018,1331.2,1350.2,1354,1330.6,374.05K,0
2/19/2018,1331.2,1350.2,1354,1330.6,374.05K,-0.0184
2/16/2018,1356.2,1356.6,1364.4,1347.3,230.90K,0.0007
2/15/2018,1355.3,1353,1359.8,1350.8,274.93K,-0.002
2/14/2018,1358,1331.9,1358.6,1319.1,431.72K,0.0207
2/13/2018,1330.4,1325,1333.5,1323.7,201.43K,0.003
2/12/2018,1326.4,1317.1,1330,1316.3,208.07K,0.0081
2/9/2018,1315.7,1321,1325,1313.2,317.67K,-0.0025
2/8/2018,1319,1320.7,1324.5,1309,365.93K,0.0033
2/7/2018,1314.6,1326.6,1334.8,1313.5,351.23K,-0.0112
2/6/2018,1329.5,1343.1,1349.3,1322.8,473.35K,-0.0052
2/5/2018,1336.5,1334.6,1344.8,1331.6,305.68K,-0.0006
2/2/2018,1337.3,1352.2,1353.3,1330.1,431.41K,-0.0079
2/1/2018,1347.9,1348.2,1354.3,1340.2,310.50K,0.0036
1/31/2018,1343.1,1341.8,1351,1335.5,377.14K,0.0023
1/30/2018,1340,1344,1352.5,1337.5,412.52K,-0.0016
1/29/2018,1342.2,1351.6,1353.4,1338,2.59K,-0.009
1/26/2018,1354.4,1348.7,1358.2,1347.7,1.82K,-0.0079
1/25/2018,1365.2,1359.6,1367.5,1343.4,1.64K,0.0048
1/24/2018,1358.7,1343,1363.4,1342,1.72K,0.0147
1/23/2018,1339,1335.2,1343.9,1333.3,1.17K,0.0035
1/22/2018,1334.3,1337.4,1337.6,1331.4,0.60K,-0.0007
1/19/2018,1335.3,1329.8,1339.4,1329.6,0.44K,0.0044
1/18/2018,1329.5,1330.4,1334.8,1326.9,0.49K,-0.0089
1/17/2018,1341.4,1341.8,1345.2,1329.6,0.28K,0.0016
1/16/2018,1339.3,1339.2,1346.5,1335,0.46K,0.0016
1/15/2018,1337.1,1337.3,1345,1332.1,499.76K,-0.0001
1/12/2018,1337.2,1325.1,1342,1324.1,0.75K,0.0094
1/11/2018,1324.7,1320.6,1326.5,1319.2,0.25K,0.0023
1/10/2018,1321.6,1315,1329.5,1312.4,0.26K,0.0043
1/9/2018,1315.9,1321,1322.8,1312.3,0.17K,-0.0051
1/8/2018,1322.7,1323.8,1324.8,1318,0.71K,-0.0014
1/5/2018,1324.5,1324.3,1325.9,1318.5,0.10K,0.0005
1/4/2018,1323.9,1316.9,1329.3,1310,0.24K,0.0023
1/3/2018,1320.8,1322,1324.5,1311.5,1.26K,0.0019
1/2/2018,1318.3,1311,1322.3,1310.8,0.12K,0.0053
12/29/2017,1311.4,1307.2,1308.8,1307,0.02K,0.0092
12/28/2017,1299.5,1299.5,1299.5,1299.5,225.66K,0.0063
12/27/2017,1291.4,1287.8,1293.2,1286,205.80K,0.003
12/26/2017,1287.5,1279,1288.4,1277.7,134.62K,0.0068
12/22/2017,1278.8,1270.3,1280.4,1268.4,193.03K,0.0065
12/21/2017,1270.6,1268.8,1272.5,1266,196.54K,0.0008
12/20/2017,1269.6,1264.8,1271.4,1264.4,205.62K,0.0043
12/19/2017,1264.2,1265.4,1268.6,1262.3,206.59K,-0.001
12/18/2017,1265.5,1257.8,1267,1255.3,214.22K,0.0064
12/15/2017,1257.5,1255.5,1264.5,1255.2,246.11K,0.0003
12/14/2017,1257.1,1258.1,1261.6,1252.8,264.71K,0.0068
12/13/2017,1248.6,1246.3,1259.7,1242.3,324.22K,0.0056
12/12/2017,1241.7,1243.9,1247.9,1238.3,232.77K,-0.0042
12/11/2017,1246.9,1249.2,1253.4,1242.4,194.38K,-0.0012
12/8/2017,1248.4,1249.5,1254.4,1244.4,277.06K,-0.0038
12/7/2017,1253.1,1265.2,1266.8,1245.8,326.47K,-0.0103
12/6/2017,1266.1,1268.3,1271.8,1264.8,253.05K,0.0009
12/5/2017,1264.9,1279.1,1279.8,1263.2,334.83K,-0.01
12/4/2017,1277.7,1277.6,1280.5,1273.5,262.07K,-0.0036
12/1/2017,1282.3,1277.9,1292.5,1274.2,438.93K,0.0044
11/30/2017,1276.7,1286.9,1288.4,1273.1,354.08K,-0.0074
11/29/2017,1286.2,1298,1300.4,1285.1,392.06K,-0.008
11/28/2017,1296.6,1295.8,1298.5,1291.9,1.91K,0.0003
11/27/2017,1296.2,1292,1300.7,1288.5,1.06K,0.0054
11/24/2017,1289.2,1292.8,1295,1287.2,0.66K,0.0015
11/23/2017,1287.3,1291.9,1293.3,1285.1,347.03K,-0.0053
11/22/2017,1294.1,1282.1,1295.7,1280.8,0.47K,0.0083
11/21/2017,1283.5,1280,1286,1278.2,0.64K,0.005
11/20/2017,1277.1,1294.5,1296.1,1275.9,0.36K,-0.0163
11/17/2017,1298.2,1279.9,1298.2,1279.9,0.43K,0.0143
11/16/2017,1279.9,1280.5,1283,1277,0.32K,0.0004
11/15/2017,1279.4,1283.3,1291.3,1279.3,0.33K,-0.004
11/14/2017,1284.6,1278,1285.4,1273.1,0.22K,0.0031
11/13/2017,1280.6,1277,1281,1276.3,0.12K,0.0037
11/10/2017,1275.9,1287.5,1288,1275.8,0.10K,-0.0103
11/9/2017,1289.2,1284.7,1290,1284.3,0.19K,0.003
11/8/2017,1285.4,1276.1,1287.7,1276.1,0.44K,0.0062
11/7/2017,1277.5,1282.7,1282.7,1274.5,0.33K,-0.0045
11/6/2017,1283.3,1271.1,1285.5,1271.1,0.38K,0.0098
11/3/2017,1270.8,1279.3,1282.6,1268.6,0.29K,-0.007
11/2/2017,1279.8,1278.4,1285.8,1278.1,0.15K,0.0005
11/1/2017,1279.2,1271.6,1280.8,1271.6,0.01K,0.0053
10/31/2017,1272.4,1275.1,1275.1,1270.8,0.02K,-0.0058
10/30/2017,1279.8,1279.8,1279.8,1279.8,260.08K,0.0063
10/27/2017,1271.8,1268,1275.2,1263.8,363.10K,0.0017
10/26/2017,1269.6,1278.6,1283.8,1266.4,384.12K,-0.0073
10/25/2017,1279,1278,1281.3,1272,379.40K,0.0005
10/24/2017,1278.3,1283.9,1285.3,1274.8,268.91K,-0.002
10/23/2017,1280.9,1281.5,1284.7,1273.6,284.48K,0.0003
10/20/2017,1280.5,1292,1292.9,1279.3,314.81K,-0.0074
10/19/2017,1290,1282.8,1292.8,1277.6,355.71K,0.0055
10/18/2017,1283,1286.9,1290.8,1278.6,258.54K,-0.0025
10/17/2017,1286.2,1297.2,1298.4,1283.2,342.41K,-0.0129
10/16/2017,1303,1306,1308.4,1292.5,271.28K,-0.0012
10/13/2017,1304.6,1296,1306.4,1292.9,297.57K,0.0062
10/12/2017,1296.5,1294.6,1299.8,1291.8,246.08K,0.0059
10/11/2017,1288.9,1290.7,1295.9,1286.8,261.36K,-0.0038
10/10/2017,1293.8,1286.8,1296.7,1284.6,316.58K,0.0068
10/9/2017,1285,1278.6,1288,1277.7,200.99K,0.0079
10/6/2017,1274.9,1270.6,1279.2,1262.8,373.75K,0.0013
10/5/2017,1273.2,1277.5,1281.6,1268.5,221.52K,-0.0028
10/4/2017,1276.8,1274.5,1285,1273.1,273.12K,0.0017
10/3/2017,1274.6,1273.1,1277.4,1271,207.42K,-0.0009
10/2/2017,1275.8,1282.2,1282.8,1272,272.71K,-0.007
9/29/2017,1284.8,1290.1,1293.2,1278.2,287.45K,-0.003
9/28/2017,1288.7,1285.1,1291.6,1280.4,288.51K,0.0023
9/27/2017,1285.8,1295.4,1296.6,1282.1,0.75K,-0.0105
9/26/2017,1299.5,1310.8,1313.9,1294,0.72K,-0.0071
9/25/2017,1308.8,1294.7,1311.4,1291.8,0.44K,0.0107
9/22/2017,1294.9,1292.3,1298.6,1291.9,0.21K,0.0021
9/21/2017,1292.2,1302,1302,1289,0.76K,-0.0166
9/20/2017,1314,1311.9,1316.5,1297.8,0.37K,0.0044
9/19/2017,1308.2,1308.4,1312.2,1306.9,0.34K,-0.0001
9/18/2017,1308.3,1318.6,1320.4,1307.4,0.09K,-0.011
9/15/2017,1322.9,1333,1335,1322.1,0.07K,-0.003
9/14/2017,1326.9,1320,1330,1317.8,0.07K,0.001
9/13/2017,1325.6,1334.1,1334.9,1322.3,0.13K,-0.0037
9/12/2017,1330.5,1330.5,1330.7,1324.4,0.13K,-0.002
9/11/2017,1333.2,1346,1346,1328.8,0.18K,-0.0118
9/8/2017,1349.1,1352.2,1359,1346.8,0.17K,0.0005
9/7/2017,1348.4,1337.8,1352.5,1337.8,0.22K,0.0085
9/6/2017,1337.1,1343.7,1345.1,1335.6,0.10K,-0.0041
9/5/2017,1342.6,1338.1,1347.3,1330.4,0.27K,-0.0014
9/4/2017,1344.5,1339.7,1349.7,1331.1,368.17K,0.012
9/1/2017,1328.5,1327.3,1329,1327,0.04K,0.0061
8/31/2017,1320.4,1314.8,1315.1,1314.5,0.01K,0.0062
8/30/2017,1312.3,1312.3,1312.3,1312.3,460.45K,-0.0023
8/29/2017,1315.3,1315.6,1328.2,1306.9,20.42K,0.0027
8/28/2017,1311.8,1294.1,1314,1294,28.97K,0.0134
8/25/2017,1294.5,1288.1,1297.7,1277,10.01K,0.0046
8/24/2017,1288.6,1292.5,1293,1286.1,3.87K,-0.0021
8/23/2017,1291.3,1286.9,1293.7,1284.7,4.10K,0.0029
8/22/2017,1287.6,1293.2,1294,1283.8,4.47K,-0.0044
8/21/2017,1293.3,1285.5,1296,1282.9,3.71K,0.0039
8/18/2017,1288.3,1290.7,1303.5,1285.7,8.55K,-0.0006
8/17/2017,1289.1,1286,1292.5,1283.2,7.34K,0.0075
8/16/2017,1279.5,1273.8,1286.1,1270,3.60K,0.0025
8/15/2017,1276.3,1284.2,1284.2,1269.4,5.74K,-0.0083
8/14/2017,1287,1292.9,1293,1280.9,5.49K,-0.0029
8/11/2017,1290.7,1289.5,1294.6,1283.5,5.83K,0.0031
8/10/2017,1286.7,1280.2,1290.4,1277.2,8.31K,0.0084
8/9/2017,1276,1262.7,1281.2,1262.7,8.53K,0.0133
8/8/2017,1259.3,1259.8,1267.7,1254,6.11K,-0.0017
8/7/2017,1261.4,1261.4,1262.4,1258.1,1.43K,0.0001
8/4/2017,1261.3,1272,1273,1256.9,9.06K,-0.0077
8/3/2017,1271.1,1269,1273.7,1259.7,6.86K,-0.0031
8/2/2017,1275.1,1271.7,1275.6,1265.8,4.28K,-0.0008
8/1/2017,1276.1,1272.4,1276.9,1265.2,14.03K,0.0047
7/31/2017,1270.1,1273,1273.9,1268.4,5.01K,-0.0014
7/28/2017,1271.9,1261.9,1273.7,1260.3,20.06K,0.0082
7/27/2017,1261.5,1261.3,1266.2,1255.5,2.51K,0.0086
7/26/2017,1250.8,1250.7,1264.7,1244.8,1.51K,-0.0022
7/25/2017,1253.5,1256.1,1259,1250.4,1.23K,-0.0017
7/24/2017,1255.6,1256,1259.6,1253.1,1.20K,-0.0003
7/21/2017,1256,1245,1256.3,1244.4,0.33K,0.0074
7/20/2017,1246.8,1242.1,1248.2,1236,0.46K,0.0027
7/19/2017,1243.4,1243.4,1244.4,1237.5,0.35K,0
7/18/2017,1243.4,1235.5,1245.1,1234.8,0.87K,0.0066
7/17/2017,1235.3,1230.6,1236.8,1230.6,0.61K,0.005
7/14/2017,1229.1,1218.4,1234,1216.8,0.34K,0.0084
7/13/2017,1218.9,1219.8,1224.6,1217.4,0.32K,-0.0016
7/12/2017,1220.8,1218.7,1226,1215.8,0.28K,0.0036
7/11/2017,1216.4,1214.3,1218.2,1209.6,0.28K,0.0012
7/10/2017,1214.9,1212.6,1216,1205.9,0.39K,0.0029
7/7/2017,1211.4,1221.7,1228.9,1209.8,0.51K,-0.0111
7/6/2017,1225,1228,1229,1224.2,0.14K,0.0013
7/5/2017,1223.4,1223,1230,1218.3,0.37K,0.0014
7/4/2017,1221.7,1220.1,1228.4,1216.5,366.77K,0.0006
7/3/2017,1221,1244.4,1244.4,1220.2,0.24K,-0.0186
6/30/2017,1244.1,1245,1245,1242.7,0.45K,-0.0028
6/29/2017,1247.6,1247.6,1247.6,1247.6,277.75K,-0.0012
6/28/2017,1249.1,1247.3,1255.7,1246.7,195.07K,0.0018
6/27/2017,1246.9,1245.2,1253.8,1241.8,213.42K,0.0004
6/26/2017,1246.4,1258.1,1259,1236.5,227.47K,-0.008
6/23/2017,1256.4,1250.9,1260,1250.6,162.67K,0.0056
6/22/2017,1249.4,1246.4,1256,1246.4,187.39K,0.0029
6/21/2017,1245.8,1243.9,1248.8,1241.7,170.46K,0.0018
6/20/2017,1243.5,1245.4,1249.4,1242.4,185.39K,-0.0026
6/19/2017,1246.7,1255.8,1257.3,1244.3,179.65K,-0.0078
6/16/2017,1256.5,1255.6,1258.6,1253.2,149.11K,0.0015
6/15/2017,1254.6,1262.7,1268.5,1252.7,255.15K,-0.0167
6/14/2017,1275.9,1268.4,1284.2,1259,348.34K,0.0058
6/13/2017,1268.6,1267.7,1271,1260.5,175.60K,-0.0002
6/12/2017,1268.9,1269.7,1272.4,1265.6,173.01K,-0.002
6/9/2017,1271.4,1283.5,1284.6,1266.7,219.21K,-0.0063
6/8/2017,1279.5,1289.5,1291.5,1273.5,257.44K,-0.0106
6/7/2017,1293.2,1297,1297.6,1285,218.85K,-0.0033
6/6/2017,1297.5,1282.5,1298.8,1282.1,257.79K,0.0115
6/5/2017,1282.7,1282.6,1286,1280.2,139.80K,0.002
6/2/2017,1280.2,1268,1282.2,1261.3,272.29K,0.008
6/1/2017,1270.1,1271.6,1272.8,1263.7,181.20K,-0.0042
5/31/2017,1275.4,1265.7,1276.8,1262,204.29K,0.0077
5/30/2017,1265.7,1271.2,1273.4,1261.8,286.21K,0
5/29/2017,1265.7,1271.2,1273.4,1261.8,286.21K,-0.0032
5/26/2017,1269.7,1257.2,1271,1254.5,1.24K,0.0093
5/25/2017,1258,1260.3,1261,1255.1,0.51K,0.0026
5/24/2017,1254.7,1253.2,1260,1249.8,1.08K,-0.0019
5/23/2017,1257.1,1263.3,1265.1,1252.3,0.61K,-0.0047
5/22/2017,1263,1259,1263.3,1253.3,0.45K,0.0062
5/19/2017,1255.2,1248.6,1257.8,1248.5,0.33K,0.0006
5/18/2017,1254.5,1263,1266.7,1248,0.76K,-0.0047
5/17/2017,1260.4,1238.4,1262,1238.4,1.03K,0.0181
5/16/2017,1238,1232.8,1240,1232.1,0.08K,0.0052
5/15/2017,1231.6,1230,1238.8,1229.9,0.33K,0.0019
5/12/2017,1229.3,1226.8,1232.9,1226.4,1.29K,0.0029
5/11/2017,1225.8,1220.1,1229,1220.1,0.32K,0.0043
5/10/2017,1220.5,1224.1,1227.2,1219.4,0.16K,0.0023
5/9/2017,1217.7,1228.9,1228.9,1216,0.36K,-0.009
5/8/2017,1228.7,1224.2,1238,1223.9,0.28K,0.0002
5/5/2017,1228.5,1230.4,1236.8,1228.3,0.07K,-0.0014
5/4/2017,1230.2,1240.2,1242.8,1228.1,0.23K,-0.016
5/3/2017,1250.2,1254.5,1255.2,1239.3,0.11K,-0.0068
5/2/2017,1258.7,1258.5,1259.5,1254.7,0.07K,0.0012
5/1/2017,1257.2,1266.4,1267.7,1257,0.04K,-0.0101
4/28/2017,1270,1267.9,1270.5,1267.3,0.04K,0.0019
4/27/2017,1267.6,1267.6,1267.6,1267.6,210.73K,0.0027
4/26/2017,1264.2,1265.5,1272.8,1260.7,241.05K,-0.0024
4/25/2017,1267.2,1277.9,1279.9,1262.8,253.77K,-0.0081
4/24/2017,1277.5,1280,1280,1266,302.84K,-0.009
4/21/2017,1289.1,1283.3,1290.1,1280,229.60K,0.0041
4/20/2017,1283.8,1282.2,1285.2,1278,245.62K,0.0003
4/19/2017,1283.4,1291.7,1292.7,1275.4,260.70K,-0.0083
4/18/2017,1294.1,1286.7,1294.4,1280.6,280.74K,0.0017
4/17/2017,1291.9,1292.4,1297.4,1283.1,191.67K,0.0026
4/13/2017,1288.5,1288.3,1290.7,1283.8,235.46K,0.0081
4/12/2017,1278.1,1277.2,1289,1273.8,251.10K,0.0031
4/11/2017,1274.2,1256.8,1277.4,1254.7,292.14K,0.0162
4/10/2017,1253.9,1255.6,1258.9,1248.2,182.20K,-0.0027
4/7/2017,1257.3,1253.9,1273.3,1252.4,375.41K,0.0032
4/6/2017,1253.3,1257.6,1260.9,1251.3,165.26K,0.0038
4/5/2017,1248.5,1258.2,1259.3,1245.4,236.74K,-0.0079
4/4/2017,1258.4,1255.5,1263.7,1255.5,158.36K,0.0035
4/3/2017,1254,1251.9,1255.9,1246.4,142.20K,0.0022
3/31/2017,1251.2,1244.6,1252.8,1241.5,165.21K,0.0026
3/30/2017,1248,1256.1,1256.5,1244.2,217.66K,-0.0058
3/29/2017,1255.3,1253.5,1255.9,1248.7,1.57K,-0.0015
3/28/2017,1257.2,1255.3,1259.8,1249,1.52K,-0.0001
3/27/2017,1257.3,1251.7,1262.4,1247.7,0.80K,0.0058
3/24/2017,1250.1,1247.6,1252.5,1242.5,0.85K,0.0012
3/23/2017,1248.6,1249,1254.5,1244.3,0.62K,-0.0021
3/22/2017,1251.2,1246.5,1252.5,1246,0.58K,0.0026
3/21/2017,1248,1235.9,1248.8,1228.4,0.42K,0.01
3/20/2017,1235.6,1231.6,1236.2,1231.6,0.26K,0.0032
3/17/2017,1231.7,1227,1232.7,1225.8,0.34K,0.0025
3/16/2017,1228.6,1220.5,1234,1220,0.77K,0.0219
3/15/2017,1202.3,1199.5,1223,1198.3,0.69K,-0.0016
3/14/2017,1204.2,1203.6,1208.5,1198.6,0.23K,-0.0004
3/13/2017,1204.7,1207,1211.6,1204.6,0.55K,0.0014
3/10/2017,1203,1202,1206.4,1197.2,0.54K,-0.0015
3/9/2017,1204.8,1209.3,1209.3,1201.5,0.65K,-0.0051
3/8/2017,1211,1219,1219,1208.4,0.17K,-0.0055
3/7/2017,1217.7,1227.1,1227.1,1215.6,0.45K,-0.0077
3/6/2017,1227.1,1235.1,1236.4,1227.1,0.47K,-0.0008
3/3/2017,1228.1,1236,1237.9,1224.9,0.26K,-0.0051
3/2/2017,1234.4,1249.4,1249.4,1234.2,0.20K,-0.0137
3/1/2017,1251.6,1248.2,1252.7,1240.2,0.13K,-0.003
2/28/2017,1255.4,1254.7,1258.4,1252.9,0.10K,-0.004
2/27/2017,1260.4,1260.4,1260.4,1260.4,208.49K,0.0017
2/24/2017,1258.3,1250.6,1261.2,1248.8,220.13K,0.0055
2/23/2017,1251.4,1238.3,1252.2,1236.4,264.97K,0.0147
2/22/2017,1233.3,1236.9,1241.9,1231.5,201.34K,-0.0045
2/21/2017,1238.9,1236.4,1240.2,1226.8,259.51K,0
2/20/2017,1238.9,1236.4,1240.2,1226.8,259.51K,-0.0002
2/17/2017,1239.1,1240.8,1245.1,1235.3,164.41K,-0.002
2/16/2017,1241.6,1234.3,1243.7,1233.3,203.79K,0.0069
2/15/2017,1233.1,1228.6,1234.9,1217.5,226.71K,0.0063
2/14/2017,1225.4,1226.1,1236,1222.7,233.75K,-0.0003
2/13/2017,1225.8,1234.2,1234.4,1220.3,176.62K,-0.0082
2/10/2017,1235.9,1229.6,1238.9,1222.6,240.05K,-0.0007
2/9/2017,1236.8,1242.7,1246.2,1226.1,246.14K,-0.0022
2/8/2017,1239.5,1235.2,1246.6,1231.3,221.91K,0.0028
2/7/2017,1236.1,1236.9,1237.5,1229.2,202.31K,0.0032
2/6/2017,1232.1,1221.9,1237.5,1220.8,197.32K,0.0093
2/3/2017,1220.8,1217.8,1223.2,1208.3,217.98K,0.0011
2/2/2017,1219.4,1211.2,1227.5,1210.2,232.06K,0.0092
2/1/2017,1208.3,1212.2,1215,1199.7,217.09K,-0.0026
1/31/2017,1211.4,1197.7,1217.4,1195.6,246.90K,0.0129
1/30/2017,1196,1194.6,1201.3,1190,191.77K,0.0052
1/27/2017,1189.8,1190.2,1192.4,1181.7,2.44K,-0.001
1/26/2017,1191,1202.1,1203.1,1185.1,1.43K,-0.0067
1/25/2017,1199,1209.8,1209.8,1193.9,1.47K,-0.0105
1/24/2017,1211.7,1218.4,1220.6,1207.5,0.88K,-0.004
1/23/2017,1216.6,1210.8,1220,1210.4,0.92K,0.0088
1/20/2017,1206,1204.9,1215.9,1199.7,1.03K,0.0027
1/19/2017,1202.7,1203.6,1207.4,1197.3,0.79K,-0.0089
1/18/2017,1213.5,1218.2,1218.2,1203.6,0.79K,-0.0007
1/17/2017,1214.3,1200.8,1220,1200.8,0.70K,0.0012
1/16/2017,1212.9,1199.4,1218.9,1198,381.42K,0.0129
1/13/2017,1197.5,1195.6,1201.8,1189.4,0.43K,-0.0031
1/12/2017,1201.2,1193.4,1208.1,1193.4,0.33K,0.0027
1/11/2017,1198,1189.1,1199.8,1178.8,0.49K,0.0094
1/10/2017,1186.9,1183.5,1191.2,1181.9,0.20K,0.0005
1/9/2017,1186.3,1174.9,1187.2,1174.6,0.21K,0.0098
1/6/2017,1174.8,1179.7,1180.1,1172.6,0.19K,-0.0066
1/5/2017,1182.6,1165.3,1186.5,1165.3,0.20K,0.0138
1/4/2017,1166.5,1158.1,1168.5,1158.1,0.24K,0.0028
1/3/2017,1163.2,1154,1165,1148.1,0.22K,0.0089
12/30/2016,1152.9,1162.2,1162.2,1153,0.04K,-0.0067
12/29/2016,1160.7,1145.5,1163.1,1145.5,5.83K,0.0174
12/28/2016,1140.9,1139.3,1145.1,1137.1,112.51K,0.0018
12/27/2016,1138.8,1135.3,1151.7,1132.8,108.45K,0.0046
12/23/2016,1133.6,1130,1137.3,1129.5,74.80K,0.0026
12/22/2016,1130.7,1133.2,1135.5,1128.6,120.32K,-0.0022
12/21/2016,1133.2,1134,1138.8,1131,114.06K,-0.0004
12/20/2016,1133.6,1139.8,1141.7,1127.3,146.05K,-0.008
12/19/2016,1142.7,1136.1,1144.4,1135.5,119.18K,0.0047
12/16/2016,1137.4,1130.5,1143.2,1128.5,178.64K,0.0067
12/15/2016,1129.8,1143.8,1146,1124.3,281.61K,-0.0291
12/14/2016,1163.7,1159.8,1168,1140,214.40K,0.0041
12/13/2016,1159,1164.5,1167,1156.3,142.85K,-0.0058
12/12/2016,1165.8,1161.4,1167.9,1152.5,166.80K,0.0034
12/9/2016,1161.9,1172.5,1173.8,1157.6,162.82K,-0.009
12/8/2016,1172.4,1176.1,1180.7,1170.9,147.75K,-0.0043
12/7/2016,1177.5,1171.4,1182.3,1167.2,145.81K,0.0063
12/6/2016,1170.1,1172.8,1177.1,1168.1,137.61K,-0.0054
12/5/2016,1176.5,1182.6,1190.2,1158.6,221.46K,-0.0011
12/2/2016,1177.8,1174.3,1180.3,1168.4,175.97K,0.0072
12/1/2016,1169.4,1175.1,1178.4,1162.2,230.28K,-0.0038
11/30/2016,1173.9,1190.7,1196.8,1171.3,249.32K,-0.0142
11/29/2016,1190.8,1196.6,1197.7,1182.6,216.19K,-0.0013
11/28/2016,1192.3,1185.6,1198.4,1184,3.13K,0.0108
11/25/2016,1179.6,1189.6,1193.2,1172,1.61K,0.001
11/24/2016,1178.4,1189.4,1192.7,1170.3,300.28K,-0.0104
11/23/2016,1190.8,1213.8,1215.8,1182.5,1.49K,-0.0181
11/22/2016,1212.7,1215.5,1222.2,1207.6,0.45K,0.0012
11/21/2016,1211.3,1209.3,1219,1207,0.69K,0.001
11/18/2016,1210.1,1214.5,1216,1204,0.37K,-0.0067
11/17/2016,1218.3,1227.5,1232.3,1212.6,0.62K,-0.0057
11/16/2016,1225.3,1230.9,1234.1,1222.5,0.23K,-0.0005
11/15/2016,1225.9,1223.3,1232,1219.9,0.31K,0.0024
